영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
3kAmpkGgW0Y,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS KOHAKUTO BOBA GUMMY 무지개 디저트, 과일 코하쿠토, 레인보우 크레이프 케이크 먹방 DRINKING SOUNDS MUKBANG",2022-10-31T12:00:03Z,13484997,44307,520,"['eating sounds', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', 'color food asmr', 'color food mukbnag', 'asmr mukbang', 'colorful fruit', 'DONA', 'korean mukbang', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba']"
FdRu2OID-D8,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR EXOTIC FRUITS SOUR LEMON 다양 과일 먹방 MANGOSTEEN STRAWBERRY CHERRY KIWI ORANGE 레몬 라임 망고스틴 딸기MUKBANG,2022-10-27T12:00:14Z,5550077,29585,545,"['exotic fruit asmr', 'asmr fruit platter', 'asmr mukbang', 'asmr fruit', 'fruit surgery', 'colorful fruit', '과일asmr먹방', '과일 asmr 노토킹', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', '무지개 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'DONA', 'fruit platter', 'asmr exotic fruit platter', 'asmr colorful fruit platter', 'asmr most popular', 'asmr fruit eating', 'korean mukbang', '열대과일먹방asmr', '과일 먹방', 'ASMR EXOTIC FRUITS PLATTER']"
koszKv327L4,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW KOHAKUTO, FROZEN NIK-L-NIP, UNICORN STRAWBERRY 무지개 코하쿠토, 얼린 닉클립 젤리 DESSERTS MUKBANG 먹방",2022-10-25T12:00:29Z,4883012,25397,500,"['eating sounds', 'mukbang', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러푸드 먹방', 'desserts', 'slime asmr', 'jelly asmr', 'gummy asmr', '컬러 푸드 먹방', 'DONA', 'korean mukbang', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert']"
gAodULZYrFg,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 신기한 무지개 디저트 KOHAKUTO NIK-L-NIP WAX STICKS EYEBALL GUMMY 레인보우 음식 먹방 MUKBANG,2022-10-23T12:00:21Z,2982531,17051,361,"['eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'asmr mukbang', 'asmr fruit', 'fruit surgery', 'colorful fruit', 'DONA', 'korean mukbang', 'eyeball gummy', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert']"
#NAME?,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR BLACK BEAN ENOKI MUSHROOM, TRUFFLE BLACK BEAN NOODLES 짜장 팽이버섯, 트러플짜파게티 EATING SOUNDS 먹방 MUKBANG",2022-10-20T12:00:00Z,977975,16501,327,"['팽이버섯먹방', '팽이버섯 asmr', '팽이버섯불닭', 'enoki mushroom mukbang', 'enoki mushroom asmr', 'enoki mushroom spicy', '불닭소스', 'fire sauce mukbang', 'fire sauce samyang', 'asmr 먹방', 'asmr eating', 'eating asmr', 'korean eating asmr no talking', 'korean mukbang asmr', 'bigbite', '중국인들 팽이버섯 먹방', '불닭', '버섯먹방', '먹방 asmr', '매운 팽이버섯 먹방', '매운 음식', 'korean mukbang', '해물찜 먹방 asmr', 'seafood asmr', 'Makanan laut kukus', '노토킹 이탕사운드 먹방', 'no talking asmr', 'seafood mukbang', '마라샹궈 먹방', '마라탕 asmr', 'chinese food mukbang', '마라탕 먹방 asmr', 'chinese food asmr']"
iClHqPMVBms,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR BLUE DESSERTS 파란색 디저트 신기한 음식 먹방 BOBA LEGO GALAXY KOHAKUTO JELLY GUMMY COLOR FOOD EATING SOUNDS,2022-10-18T12:00:34Z,1086728,11401,326,"['jelly asmr', 'jelly eating sounds', 'jello food', '젤리 먹방', 'food asmr', 'asmr dessert', 'asmr eating', 'mukbang korean', 'asmr mukbang', '디저트 먹방', 'asmr 먹방', '먹방 asmr', 'asmr jello', 'asmr jelly', '무지개 먹방', '젤리먹방', 'color food asmr', 'color food mukbnag', 'asmr food', 'asmr 이팅사운드', '파란 음식', '파란색 디저트', '파란색 음식 먹방', 'blue food', 'blue desserts', 'sky blue food', 'asmr rainbow dessert', 'rainbow dessert asmr', 'most popular dessert', 'korean mukbang', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr boba', 'popping boba']"
NihNidGR-yk,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR DEACHANG MUKBANG 육즙팡팡 통대창 파김치 꿀조합먹방 GRILLED BEEF LARGE INTESTINES COOKING&EATING SOUNDS MUKBANG,2022-10-15T12:00:25Z,1762629,26678,638,"['ASMR', '먹방', 'MUKBAMG', 'EATING SOUNDS', '리얼사운드', '咀嚼音', 'えーえすめむあーる', 'asmr eating', '먹방 asmr', '食べる音', 'asmr 咀嚼音', 'صوت الاكل', 'BEEF LARGE INTESTINES', 'DEACHANG', '대창', '대창 먹방', '통대창', 'ホルモン', 'テチャン', 'eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', 'most popular food for asmr', '레사 대창', '육즙 팡팡', '겉바속촉', 'korean food', 'beef asmr', '홍유 대창', 'beef intestine', 'beef intestine mukbang', 'beef intestine asmr', 'beef intestine korean', '대창 먹방 asmr', '대창 asmr', '대창 불닭', '대창 굽는법', '대창구이', '대창 튀김', '막창', '통대창 현실', '대칭', '곱창']"
ASdZflUmvGQ,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW FRUIT RICE CAKE 과일 화과자, 틱톡 젤리 RAINBOW DESSERTS TIK TOK JELLY NOODLES EATING 먹방 MUKBANG",2022-10-13T12:00:06Z,994003,9727,257,"['asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'rainbow dessert asmr', '무지개 먹방', '젤리먹방', 'most popular food', 'asmr edible', 'drinking sounds', 'rainbow food', 'eating show', '이팅사운드', 'asmr food', 'eating food', 'food asmr', '젤리 먹방', 'asmr eating', 'asmr jello', 'asmr jelly', 'asmr mochi', 'mochi asmr', '화과자 먹방', '디저트 먹방', 'asmr dessert', 'jelly asmr', 'mukbang korean', 'asmr mukbang', 'asmr cake', '모찌 먹방', '모찌 asmr', 'asmr fruit', 'asmr strawberry', '컬러 푸드 먹방', 'color food mukbnag', 'jello food', '컬러푸드 먹방', 'eating mochi', 'DONA 도나']"
XdGOcKYU4SI,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 신기한 무지개 디저트 KOHAKUTO POP RAINBOW STRAWBERRY MACARONS JELLY 레인보우 음식 먹방 MUKBANG,2022-10-11T12:00:31Z,5876550,28280,573,"['eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'DONA', 'korean mukbang', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr']"
lyOEp6lQqw4,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR SPICY SEAFOOD HOT POT 마라탕 뉴진면 먹방 OCTOPUS, ENOKI MUSHROOM MALATANG COOKING&EATING SOUNDS MUKBANG",2022-10-09T12:00:26Z,1299207,22151,420,"['팽이버섯먹방', '팽이버섯 asmr', '팽이버섯불닭', 'enoki mushroom mukbang', 'enoki mushroom asmr', 'enoki mushroom spicy', 'asmr 먹방', 'asmr eating', 'eating asmr', 'korean mukbang asmr', 'bigbite', '버섯먹방', '먹방 asmr', '매운 팽이버섯 먹방', '매운 음식', 'korean mukbang', '해물찜 먹방 asmr', 'seafood asmr', 'seafood mukbang', '마라탕 asmr', 'asmr food', 'mukbang korean', 'ASMR MUKBANG KOREAN', 'Makanan korea', '팽이버섯 먹방 asmr', 'asmr noodles', 'spicy hot pot recipe', '마라탕 레전드', '마라탕 만들기', 'Spicy Food Challenge', 'funny mukbang', 'titok', 'eating spicy foods', '먹방 마라탕']"
lSAQL88xXs0,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 신기한 무지개 디저트 KOHAKUTO EYE GUMMY POPPING BOBA POP IT JELLY 레인보우 음식 먹방 MUKBANG,2022-10-07T12:00:37Z,7193776,28613,525,"['eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'DONA', 'korean mukbang', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert', 'asmr eating', 'asmr jello', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr']"
XYScyXbZzFo,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAW SEAFOOD *RAW SHRIMP* 생새우 먹방 SEA GRAPES, SHRIPM SUSHI  EATING SOUNDS MUKBANG KOREAN 바다포도 해산물",2022-10-04T12:00:31Z,1057835,20446,399,"['さしみ', 'sashimi asmr', 'sashimi mukbang', 'no talking asmr', '연어먹방', 'mukbang korean', '먹방 asmr', 'asmr 먹방', 'seafood asmr', 'salmon asmr', 'salmon sashimi asmr', 'japanese seafood', '회먹방', '회asmr', '해산물 먹방', '해산물 asmr', 'mukbang eating show', 'korean mukbang', '굴먹방 asmr', 'eating osysters', 'asmr seafood', '노토킹 asmr 이팅사운드', 'muckbang seafood', 'exotic food', 'no talking eating sounds', 'no talking mukbang', 'eating sounds', '생새우 먹벙', '생새우', '생새우asmr', '생새우회']"
ZqatSbn4YEc,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 신기한 무지개 디저트 KOHAKUTO POPPING BOBA EDIBLE SPOON MARSHMALLOW 레인보우 음식 먹방 MUKBANG,2022-10-02T12:00:32Z,13152302,45014,604,"['eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'asmr mukbang', 'asmr fruit', 'fruit surgery', 'colorful fruit', 'DONA', 'korean mukbang', 'eyeball gummy', 'thumbnail', '코하쿠토', '젤리', '레인보우', 'rainbow desserts', 'rainbow food', 'rainbow dessert']"
mcwBwU-fqug,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW DESSERTS KOHAKUTO, EXOTIC FRUITS, COLOR CANDY 무지개 오리 코하쿠토 다양 과일 레인보우 젤리 마카롱 MUKBANG 먹방",2022-09-30T12:00:35Z,2011241,13019,305,"['eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'exotic fruit asmr', 'asmr fruit platter', 'asmr mukbang', 'asmr fruit', 'fruit surgery', 'colorful fruit', 'DONA', 'fruit platter', 'korean mukbang', '열대과일먹방asmr', '과일 먹방']"
G-9YOkJBW2s,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR FIRE NOODLES 뉴진면, 불닭팽이버섯, 낙지 SPICY OCTOPUS ENOKI MUSHROOM COOKING&EATING SOUNDS SEAFOOD MUKBANG",2022-09-28T12:00:06Z,929444,17464,468,"['팽이버섯먹방', '팽이버섯 asmr', '팽이버섯불닭', 'enoki mushroom mukbang', 'enoki mushroom asmr', 'enoki mushroom spicy', '불닭소스', 'asmr 먹방', 'asmr eating', 'eating asmr', 'korean mukbang asmr', 'bigbite', '불닭', '버섯먹방', '먹방 asmr', '매운 팽이버섯 먹방', '매운 음식', 'korean mukbang', '해물찜 먹방 asmr', 'seafood asmr', 'Makanan laut kukus', 'seafood mukbang', '마라탕 asmr', '마라탕 먹방 asmr', 'jamur enoki pedas', 'asmr food', 'mukbang korean', '咀嚼音', 'ASMR EATING SHOW', 'ASMR MUKBANG KOREAN', 'KOREAN FOOD', 'Makanan korea', 'funny mukbang', 'titok', 'eating spicy foods', 'funny franks']"
HR6mCyystLg,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW JELLY, ROLY-POLY-TOY, COTTON CANDY, GUMMY SNACK 레인보우 젤리, 롤리폴리토이, 햄버거젤리, 무지개 먹방 MUKBANG",2022-09-26T12:00:14Z,4728332,22849,418,"['eating sounds', 'mukbang', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'slime asmr', '슬라임 asmr', 'jelly asmr', 'gummy asmr']"
f2AZC5d-png,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS POPPING BOBA KOHAKUTO 무지개 디저트 팝핑보바 레인보우 젤리국수 JELLY EATING SOUNDS MUKBANG 먹방,2022-09-23T12:00:26Z,2613171,15510,352,"['eating sounds', 'mukbang', 'no talking', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '유니콘 먹방', 'ice cream', 'desserts']"
4zcq_W_cOBg,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAW SEAFOOD *GIZZARD SHAD* 통전어회 먹방 EATING SOUNDS MUKBANG KOREAN  コノシロ 가을전어 해산물,2022-09-21T12:00:04Z,1621408,21710,572,"['mukbang korean', '먹방 asmr', 'asmr 먹방', 'seafood asmr', 'japanese seafood', '회먹방', '회asmr', '해산물 먹방', '해산물 asmr', 'asmr seafood', 'exotic food', 'seafood mukbang', 'korean seafood', 'raw seafood asmr', 'raw fish mukbang', '전어회 먹방', '전어회 asmr', '통전어회', '통전어 먹방', '통전어 asmr', '전어회 통', '전어회 뜨는 법', 'مأكولات بحرية', '전어회', 'Raw fish', 'sashimi', 'eating sound', 'asmr', 'Korean food', 'korean asmr', '이팅사운드', '먹방', '가을전어', 'no talking asmr', '노토킹 이탕사운드 먹방', 'seafood sashimi korean', 'korean sashimi mukbang', '가을 전어', 'raw seafood korean', 'raw fish korean']"
LDv5yS2nqrQ,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW BUTTON CANDY, FRUIT RICE CAKE, GALAXY JELLY 무지개 먹방 레인보우 디저트 화과자 EATING SOUNDS MUKBANG",2022-09-19T12:00:12Z,1315367,9785,240,"['젤리 먹방', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr jello', 'asmr jelly', 'rainbow dessert asmr', '무지개 먹방', 'asmr mochi', 'mochi asmr', '화과자 먹방', 'asmr rainbow dessert', '젤리먹방', '디저트 먹방', 'color food asmr', 'asmr dessert', 'jelly asmr', 'mukbang korean', 'asmr mukbang', 'asmr cake', '모찌 먹방', '딸기 모찌 먹방', '모찌 asmr', '공차 먹방', '버블티 먹방', '과일 화과자 먹방', 'asmr fruit', 'asmr fruit cake', 'asmr fruit mochi', 'asmr strawberry', 'asmr gummy', 'rainbow desserts asmr', '컬러 푸드 먹방', 'color food mukbnag']"
wgXZx17VKtY,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS 신기한 무지개 개구리 FROG EGGS POPPING BOBA BIRD GLASS WATER DRINKING SOUNDS 먹방 MUKBANG,2022-09-17T12:00:39Z,572545,6710,198,"['challenge', 'challenges', 'food challenge', '챌린지', '먹방', 'mukbang', 'asmr drink', '복불복', 'asmr rainbow desserts', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', 'asmr green tea', 'green tea asmr', 'asmr green foods', 'chocolate', 'desserts', 'green food', 'asmr green food', '컬러푸드 먹방', 'desserts mukbang', 'desserts asmr', 'jelly mukbnag']"
5rgG963KhZ8,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR BLACK BEAN NOODLES SPICY ENOKI MUSHROOMS CHICKEN 불닭 팽이버섯 양념치킨, 트러플짜파게티 먹방 EATING SOUNDS MUKBANG",2022-09-14T12:00:03Z,972579,18260,364,"['팽이버섯먹방', '팽이버섯 asmr', '팽이버섯불닭', 'enoki mushroom mukbang', 'enoki mushroom asmr', 'enoki mushroom spicy', '불닭소스', 'fire sauce mukbang', 'fire sauce samyang', 'asmr 먹방', 'asmr eating', 'eating asmr', 'korean eating asmr no talking', 'korean mukbang asmr', 'bigbite', '중국인들 팽이버섯 먹방', '불닭', '버섯먹방', '먹방 asmr', '매운 팽이버섯 먹방', '매운 음식', 'korean mukbang', '해물찜 먹방 asmr', 'seafood asmr', 'Makanan laut kukus', '노토킹 이탕사운드 먹방', 'no talking asmr', 'seafood mukbang', '마라샹궈 먹방', '마라탕 asmr', 'chinese food mukbang', '마라탕 먹방 asmr', 'chinese food asmr']"
yEqshMv987o,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR RAINBOW JELLO SHOOTER, POP IT, KOHAKUTO 무지개 젤로슈터, 레인보우 팝잇, 푸쉬팝, 바삭한 젤리 EATING SOUNDS 먹방 MUKBANG",2022-09-10T12:00:41Z,1649045,11149,266,"['asmr rainbow desserts', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'rainbow dessert asmr', 'rainbow desserts asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', 'DONA', 'most popular food for asmr', 'jelly asmr', 'jello food', 'asmr dessert', 'mukbang korean', 'asmr 이팅사운드', 'asmr mukbang', 'no talking', 'eating sound', 'eating sounds']"
lS7XQpSu1hQ,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR PURPLE DESSERTS 보라색 디저트 먹방 EDIBLE LEGO KOHAKUTO GRAPE JELLY CAKE MARSHMALLOW EATING MUKBANG,2022-09-08T12:00:26Z,731945,9885,256,"['asmr food', 'asmr 먹방', '먹방 asmr', 'asmr black foods', 'black food asmr', 'asmr black food', 'asmr jelly', 'jelly asmr', 'CANDIED FRUIT', 'asmr tanghulu', 'ice cracking sounds', 'asmr candied fruit', 'eating tanghulu', 'asmr honeycomb', 'most popular food for asmr', 'chocolate asmr', 'jello food', '마시멜로우', '젤리 먹방', 'asmr dessert', 'asmr mukbang', 'jelly noodles', 'purple food asmr', '디저트 먹방', 'candied fruit', 'Eating Sounds', 'Eating food', 'food asmr', 'asmr eating', '쿄호젤리 asmr', '젤리먹방', 'color food asmr', 'color food mukbnag']"
VHta-levkGA,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW STRAWBERRY KOHAKUTO EYEBALL GUMMY ICE CREAM JELLY MACARONS MARSHMALLOW 무지개 음식먹방 MUKBANG,2022-09-05T12:00:16Z,11289684,39756,546,"['eating sounds', 'mukbang', 'no talking', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', 'asmr unicorn', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러 푸드 먹방', 'color food asmr', 'color food mukbnag', '유니콘 먹방', 'ice cream', 'desserts']"
U6-qfQxUuqw,UCxtLc0Jqq3SKBWlIXM_OC9g,"ASMR DEACHANG MUKBANG 통대창 먹방 GRILLED BEEF LARGE INTESTINES, SPICY FIRE SAUCE COOKING&EATING KOREAN",2022-09-03T12:00:27Z,4358830,54644,1121,"['ASMR', '먹방', 'MUKBAMG', 'EATING SOUNDS', '리얼사운드', '咀嚼音', 'yt:cc=on', 'えーえすめむあーる', 'asmr eating', 'lesa asmr', '먹방 asmr', '食べる音', 'asmr 咀嚼音', 'صوت الاكل', 'BEEF LARGE INTESTINES', 'DEACHANG', '대창', '대창 먹방', '통대창', 'ホルモン', 'テチャン', 'eating sounds', 'mukbang', 'asmr food', 'asmr 먹방', 'most popular food for asmr']"
GFz-Hr1e80g,UCxtLc0Jqq3SKBWlIXM_OC9g,ASMR RAINBOW DESSERTS KOHAKUTO TIKTOK JELLY OREO SNACK FRUITS GUMMY JELLY 무지개 디저트 코하쿠토 MUKBANG 먹방,2022-09-01T12:00:08Z,2479073,16034,392,"['eating sounds', 'mukbang', 'asmr eating', 'asmr food', 'asmr 먹방', '먹방 asmr', 'asmr rainbow food', 'asmr rope jelly', 'asmr gummy', 'asmr jello', 'asmr jelly', '젤리 먹방', 'asmr rainbow dessert', 'asmr rainbow desserts', 'rainbow dessert asmr', 'rainbow desserts asmr', 'asmr boba', 'eating rainbow popping boba', 'most popular food for asmr', 'most popular dessert', '무지개 먹방', 'eating jelly', '젤리먹방', '디저트 먹방', '컬러푸드 먹방', 'color food asmr', 'color food mukbnag', 'desserts', 'slime asmr', '슬라임 asmr', 'jelly asmr', 'gummy asmr']"
